"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-03 18:00:00",1,282.1,9.999e+20,9.999e+20,9.999e+20,67.700005,-6.89,-2.8,0.0047299997,101699.77
"2019-05-04 00:00:00",1,280.1,263,40,2e-06,66.5,-7.5499997,-3.52,0.00405,101998.02
"2019-05-04 06:00:00",1,279.1,247,6,1e-06,65.9,-5.38,-4.97,0.00373,102193.24
"2019-05-04 12:00:00",1,282.30002,248,529,0,53.4,-4.0499997,-4.5299997,0.0037699998,102424.74
"2019-05-04 18:00:00",1,282.4,258,659,0,61.7,-5.69,-3.49,0.00439,102468.71
"2019-05-05 00:00:00",1,279.9,254,44,0,68.9,-1.48,-3.6999998,0.00411,102559.33
"2019-05-05 06:00:00",1,279.1,249,6,0,72,0.72999996,-1.99,0.00407,102486.74
"2019-05-05 12:00:00",1,282.4,254,529,0,54.8,-1.28,-1.13,0.00388,102450.29
"2019-05-05 18:00:00",1,282.7,266,646,1e-06,60.7,-3.22,-2.32,0.0044199997,102279.46
"2019-05-06 00:00:00",1,280,257,45,0,71.9,-0.76,-3.47,0.00433,102183.98
"2019-05-06 06:00:00",1,279.30002,253,6,0,72.9,-0.06,-3.4399998,0.00419,101949.055
"2019-05-06 12:00:00",1,282.5,256,521,0,54.3,-0.84999996,-1.06,0.00392,101829.58
"2019-05-06 18:00:00",1,282.80002,268,630,0,58.9,-3.51,-1.5799999,0.00434,101515.65
"2019-05-07 00:00:00",1,280.1,259,43,0,75.200005,-0.85999995,-3.55,0.0046,101304.2
"2019-05-07 06:00:00",1,279.30002,256,6,0,82.8,-0.25,-3.51,0.00482,100936.625
"2019-05-07 12:00:00",1,282.80002,262,522,6e-06,63.5,-2.09,-4.8399997,0.0047299997,100655.77
"2019-05-07 18:00:00",1,282.2,270,640,7e-06,62.600002,-7.24,-5.54,0.0044799997,100312.77
"2019-05-08 00:00:00",1,279.5,256,46,0,72,-5.87,-5.47,0.0042999997,100158.484
"2019-05-08 06:00:00",1,279.30002,249,7,0,64.9,-6.5899997,-2.52,0.00381,100004.62
"2019-05-08 12:00:00",1,281.5,251,537,7e-06,60.5,-8.41,0.76,0.00414,100060.17
"2019-05-08 18:00:00",1,280.9,257,660,9e-06,66,-9.07,0.59,0.00434,100078.74
"2019-05-09 00:00:00",1,279.2,251,48,1e-06,72,-5.39,-1.5699999,0.00421,100105.02
"2019-05-09 06:00:00",1,279.30002,252,8,1e-06,68,-4.99,-1.52,0.00399,100023.58
"2019-05-09 12:00:00",1,281.9,267,498,8e-06,54,-6.64,0.13,0.00379,100104.695
"2019-05-09 18:00:00",1,281.6,259,665,3e-06,59.2,-7.6299996,1.01,0.00407,100179.87
"2019-05-10 00:00:00",1,279.80002,250,50,0,64.4,-4.7799997,0.76,0.00392,100425.32
"2019-05-10 06:00:00",1,279.80002,252,8,3e-06,63.7,-3.99,1.16,0.0038599998,100634.62
"2019-05-10 12:00:00",1,282.2,265,512,1.2e-05,51.2,-2.34,3.03,0.00364,100972.02
"2019-05-10 18:00:00",1,282.2,258,670,7e-06,52.2,-2.07,3.01,0.0037099998,101163.14
"2019-05-11 00:00:00",1,279.80002,254,51,0,59.3,1.4399999,-1.77,0.0035599999,101341.73
"2019-05-11 06:00:00",1,280.2,263,6,0,71.3,4.6,-4.5,0.0044,101167.68
"2019-05-11 12:00:00",1,283.5,319,199,0.000146,85.9,12.059999,-5.2799997,0.0067,100746.414
"2019-05-11 18:00:00",1,285,353,98,0.000352,87.8,15.38,-1.17,0.00762,100123.5
"2019-05-12 00:00:00",1,285.2,362,4,0.000296,91,9.679999,-0.94,0.00804,99601.78
"2019-05-12 06:00:00",1,285.6,363,2,0.00063,93.1,8.03,4.69,0.00842,99664.43
"2019-05-12 12:00:00",1,287.1,352,218,6.6e-05,81,9.87,5.19,0.00802,100086.305
